지점ID,매점명,주소,전화번호,위도,경도
145393,평촌디지털엠파이어점,경기 안양시 동안구 흥안대로427번길 16 1층 118호,,37.3930060253125,126.973767118076
145347,의정부행복로점,경기 의정부시 행복로 30 (의정부동),,37.7412442026394,127.049825516468
145279,부산신항에비뉴점,경남 창원시 진해구 신항4로 47-14 1층 110호,055-715-3353,35.0877150418516,128.816604040962
145097,대전둔산초점,대전 서구 둔산남로 42 (둔산동),042-472-1401,36.3488523041728,127.382181655566
144811,화성드림파크점,경기 화성시 우정읍 기아자동차로 237 (매향리),031-358-9596,37.0499432322862,126.766645801643
144623,광주풍암2지구점,광주 서구 송풍로17번길 5 062-716-2236,,35.1187146875227,126.866689530691
144297,인천우림라이온스밸리점,인천 부평구 부평대로 283 우림라이온스밸리 B동 113호,070-8277-4660,37.5176355485615,126.720109563237
144127,진주더퀸즈웰가점,경남 진주시 새평거로 25 상가 1동 111호,055-920-2229,35.1665554324475,128.049618863316
143215,수원남수동한옥마을점,경기 수원시 팔달구 창룡대로 66-1 (남수동),031-305-8200,37.2844224448959,127.022302453957
142479,광주첨단비즈타워점,광주 북구 첨단연신로 45 1층 A-108호,062-716-0602,35.2014768439792,126.863473849477
142242,인천송도이편한세상점,인천 연수구 랜드마크로 113 이편한세상송도 후문상가 113호,070-7661-1113,37.4134476020739,126.617701743514
142190,대구현풍중리점,대구 달성군 현풍읍 테크노상업로 26 (중리),,35.6914111531274,128.453738546575
141536,보라매중앙점,서울 동작구 여의대방로24길 24 (신대방동),,37.4978777209204,126.921537368112
141270,오창1산업단지점,충북 청주시 청원구 오창읍 과학산업3로 202-7 104호,070-7585-0280,36.707092406198,127.429344764057
141247,화성팔탄점,경기 화성시 팔탄면 푸른들판로 701 (구장리),,37.1701453523972,126.892386650646
141203,건대양꼬치거리점,서울 광진구 동일로18길 62,02-6052-4856,37.5390006049679,127.066058125275
141202,제주화북뉴월드마트점,제주특별자치도 제주시 일주동로 233 (화북일동),,33.5197112375369,126.570276881705
141134,미사스마트밸리점,경기 하남시 미사강변서로 16 RB158호,,37.5517688347028,127.184692024093
140954,굽은다리역사점,"서울 강동구 양재대로 1574 550-103호(명일동, 굽은다리역)",,37.5459227458636,127.143349163756
140662,대구달성고점,대구 서구 달구벌대로 1727 (내당동),070-7576-1273,35.8569688075924,128.554136897873
140500,여수문수광장점,전남 여수시 여문2로 73 코아상가동 1-11호,061-810-0711,34.7546616306334,127.692986453159
139704,동작남성점,서울 동작구 솔밭로 103 (사당동),,37.485631919255,126.968189799764
139703,용두동아제약점,"서울 동대문구 무학로23길 8 (용두동, 보금빌딩)",02-921-3901,37.5726182309002,127.030053518138
139116,인천검단법조타운점,인천 서구 이음3로 145 105호,,37.5888350856487,126.708063727904
139065,원주원주고점,강원특별자치도 원주시 치악로 1754-2 (개운동),,37.3392679410221,127.956356706988
138971,북수원자이렉스자이점,경기 수원시 장안구 장안로 271 1동 101호,031-271-8311,37.3069606337226,126.989365340196
138785,광주임동제니스점,광주 북구 유동길 46 202동 1-113호(임동),070-4419-0777,35.1574450892805,126.903069573793
137520,인천학산사거리점,인천 미추홀구 매소홀로 355,032-299-8076,37.4414509031689,126.661976343924
137500,인천오류왕길점,인천 서구 단봉로139번길 3-5 (오류동),070-7856-9994,37.5972422439983,126.637079489928
137193,광주전대풍경채점,광주 북구 당뫼로 62 (중흥동),062-513-1070,35.1716589505363,126.9154332263
137095,포항이인지구점,경북 포항시 북구 흥해읍 이인로 100 (이인리),,36.0716381353022,129.333132867247
137079,김천부곡점,경북 김천시 부곡길 201 1층 105호,,36.1258353503458,128.099305466449
136915,수원산드래미점,"경기 수원시 영통구 인계로 264 (매탄동, 매탄삼성내과의원)",070-7755-8755,37.2637048679625,127.046365448585
136315,대전노은역광장점,"대전 유성구 노은로 178 (지족동, 금강프라자)",042-824-0315,36.3755909307344,127.318507795507
136222,당진기지시점,충남 당진시 송악읍 반촌로 102 태영빌딩 102호,041-970-5846,36.9041243087325,126.69474905132
135651,세종도담점,세종특별자치시 보듬3로 6 상가2동 1층 106호,044-867-9080,36.5128535715887,127.258941139226
135645,대전둔곡점,대전 유성구 과학지원4길 13 (둔곡동),070-4349-6243,36.4532775136323,127.360508607055
135274,동의병원점,부산 부산진구 양정로 63 D동 2층,,35.1707921058527,129.07738273622
135103,광주컨벤션센터점,광주 서구 마륵로 104 (치평동),062-716-7898,35.1457977564643,126.842846589029
134816,인천국세청점,인천 남동구 미래로 6 마커스 오피스텔 상가 1층,070-5100-5554,37.4506396602081,126.705073094753
134815,창원신사로점,경남 창원시 성산구 신사로35번길 2 지하1층 지하2호,055-264-3286,35.2256239230497,128.689606688355
134066,강서등촌중앙점,서울 강서구 공항대로45길 44 105호,02-2658-2686,37.5568092839784,126.855808218309
133796,창원남산서상점,경남 창원시 의창구 남산로 99 (서상동),055-292-5048,35.2549027425487,128.619261389268
133235,상명대동숭캠퍼스소극장점,"서울 종로구 동숭길 133 (동숭동, 상명대학교예술디자인센터)",070-8816-0008,37.5833730477478,127.002736308322
132770,대구범어W점,"대구 수성구 달구벌대로 2436 (범어동, 수성 범어W)",053-746-2435,35.8583856427031,128.628303515435
132721,광주동구청점,"광주 동구 제봉로82번길 3 (서석동, 굴마을 생선구이)",062-413-5103,35.1461055507998,126.922238221614
132713,서울역부양빌딩점,"서울 용산구 한강대로 397 (동자동, 부양빌딩)",,37.5538229518647,126.972351103924
131815,대전관저마치광장점,대전 서구 구봉로 137,042-710-0071,36.2966883549791,127.338178896526
131689,수원팔달경찰서점,경기 수원시 팔달구 세지로 395 (우만동),031-257-4521,37.2851712281451,127.028507359804
130771,광주큰별초등학교점,"광주 광산구 수등로123번길 21 (신가동, 수완지구 호반베르디움 1차 아파트)",062-716-4206,35.185682616826,126.822283377357
130194,완주봉동둔산점,전북특별자치도 완주군 봉동읍 둔산3로 18 (둔산리),070-7766-7715,35.9569672118494,127.124514218723
129920,단국대천안캠퍼스단우홀점,충남 천안시 동남구 단대로 119 단우홀내,,36.8359545571713,127.165213861608
129915,명동길점,서울 중구 명동7길 18 (명동1가),02-771-7772,37.5645440563014,126.984445373415
129909,단국대죽전캠퍼스웅비홀점,"경기 용인시 기흥구 마북로247번길 109 (마북동, 단국대학교기숙사)",,37.316837154573,127.126737175655
129818,인천구월아시아드점,인천 남동구 선수촌공원로17번길 1 구월테크노벨리 110호,032-227-8270,37.4402282669533,126.709647489089
129740,동탄숲속마을점,경기 화성시 동탄지성로 145 (능동),,37.2096498193786,127.059339484543
129733,미사하남고점,"경기 하남시 미사강변남로 33 (망월동, 황금프라자)",070-8648-3075,37.559915924867,127.185547174118
129720,분당서현로데오점,"경기 성남시 분당구 분당로53번길 3 (서현동, 농업협동조합중앙회)",031-697-5482,37.3835117930041,127.120908201445
129455,둔촌동역사1호점,서울 강동구 양재대로 1355 둔촌동역사 554-104호,02-477-2335,37.5273952498819,127.135616051172
129410,진영여래점,경남 김해시 진영읍 여래로20번길 6,055-724-2588,35.3046304538608,128.734087988125
129209,남한산성입구역역사점,경기 성남시 수정구 산성대로 445 남한산성입구역 지하 822-203호,,37.4516079115709,127.159457957998
129131,포항용흥점점,경북 포항시 북구 대안길 58 150동 107호,054-248-5453,36.0420894617735,129.351963228665
128287,서귀포여고점,"제주특별자치도 서귀포시 태평로 95 (호근동, 서귀포의 아침)",,33.2449915294949,126.533813243698
128071,대구달서sk뷰점,대구 달서구 용산로 27 (본리동),053-525-3777,35.8398132809279,128.530382661191
126784,거제고현터미널점,경남 거제시 서문로 73 102호,055-736-2236,34.8901333295027,128.623564207805
126780,진해용원어시장점,경남 창원시 진해구 용원동로221번길 4-1 (용원동),055-715-5420,35.0928537306468,128.818992470246
126779,인천구월여중점,"인천 남동구 예술로174번길 46 1층 104호(구월동, 인스테이션)",070-7808-3247,37.4494521658077,126.703755164663
126645,경주보문점,경북 경주시 보문로 549 110호,054-745-3010,35.8352907598581,129.284770536342
126525,대구파동점,"대구 수성구 파동로 190 101동 103호(파동, 수성더팰리스푸르지오더샵)",053-201-0215,35.8201458586533,128.612718114884
126480,도곡매봉점,"서울 강남구 남부순환로 2738 (도곡동, 상일빌딩)",,37.4859642684239,127.045418808011
126215,천호2동점,"서울 강동구 올림픽로 686 (천호동, 오송빌딩)",,37.5424731087197,127.125103659167
126145,대치학원가중앙점,서울 강남구 도곡로78길 6 101-102호,02-6954-0991,37.4977286959695,127.058938374071
126138,장한평역사점,서울 동대문구 천호대로 지하 405 역사 지하2층,,37.5615026802954,127.064421108758
126131,인천마전중학교점,"인천 서구 완정로92번길 1 (마전동, 검단힐스테이트아파트 상가)",070-4647-0726,37.5991030117889,126.665105348057
126084,대구강창역점,대구 달서구 호산로27길 2 (파호동),,35.8522105755886,128.47756864226
125901,울산왕생이길점,울산 남구 왕생로 61 (달동),052-256-3476,35.5389558996041,129.330938870509
125652,광주소촌힐스점,광주 광산구 어등대로647번북길 8 501 근린생활시설동 1,070-4241-8228,35.1464576633201,126.792746430486
124694,안산KTD점,경기 안산시 단원구 산단로 14,,37.2970250445545,126.785272416507
124693,오산원동롯데캐슬점,"경기 오산시 원당로 35 (원동, 오산롯데캐슬스카이파크)",010-7734-9149,37.1410895478176,127.093383286482
124462,진해남원로타리점,경남 창원시 진해구 중원로 20-1,055-719-3388,35.1458687764896,128.659443982988
124423,안양1번가점,경기 안양시 만안구 만안로223번길 7 (안양동),,37.4004012163302,126.922387674771
123862,대전갈마점,대전 서구 갈마중로 4 (갈마동),042-522-2265,36.3474449138725,127.369583528841
123718,안성공도점,경기 안성시 공도읍 서동대로 4079 주은풍림아파트 제상가동 130호,,36.9982966066329,127.158830626552
123006,수원화서블루밍점,경기 수원시 팔달구 화양로35번길 12 101호,031-255-3194,37.2810255847184,126.996209871791
122789,마산육호대로점,경남 창원시 마산회원구 회원동5길 1 101,055-242-8909,35.2169148118928,128.573870292497
122783,고양관산고골점,경기 고양시 덕양구 고골길 5 2,031-966-0723,37.7149484507767,126.869960959214
122373,인천부평역이편한시티점,인천 부평구 경원대로1344번길 34 1층 113호,032-233-0321,37.4902833072023,126.719138689116
121949,여수쌍봉사거리점,전남 여수시 시청로 43 1층 에이호,061-686-4914,34.7655969176144,127.66244397159
120967,강서대점,서울 강서구 까치산로 127 (화곡동),02-2602-9502,37.5491828232009,126.850757020586
120744,파주문발점,경기 파주시 지목로 68 (문발동),031-937-8588,37.725817375984,126.698524600208
120357,충주교통대점,충북 충주시 대소원면 대학로 27 (검단리),070-8657-0615,36.9653513903437,127.871016780388
120352,압구정스퀘어점,서울 강남구 압구정로34길 11,02-512-9888,37.52737633824,127.030974118804
120336,울산언양읍성점,울산 울주군 언양읍 북문6길 5 (동부리),052-254-8331,35.5701488278791,129.126317094137
120134,대전충남대병원점,대전 중구 계룡로920번길 32 (대사동),042-242-8884,36.3189231515371,127.41508708195
119972,동대입구역점,서울 중구 동호로24길 27 (장충동2가),,37.5604071352264,127.005300486058
119964,우장산숲아이파크점,"서울 강서구 강서로 200 1층 좌측호(화곡동, 섬유유통노련회관)",070-7804-3737,37.5441764044887,126.83861515585
118892,장유한양에스쇼핑점,경남 김해시 장유로 270 1층 113호,055-820-7711,35.2008418189063,128.812115772135
118824,문발IC점,경기 파주시 교하로 849,031-945-8899,37.7232996460607,126.7011537411
118739,옥정프라자점,경기 양주시 옥정서로 217 105호,031-858-7233,37.8325297337084,127.088425171711
118730,압구정스마일점,서울 강남구 압구정로 334 지상1층 104호,02-514-3888,37.5281701219536,127.038060817396
117628,대전선사유적지점,대전 서구 청사서로 36 (월평동),042-488-1982,36.3610285406005,127.376926843936
117597,송파풍납점,서울 송파구 토성로 65,02-482-1230,37.5289079557842,127.117345632021
117594,서울외대점,서울 동대문구 휘경로 12 (이문동),,37.5958536681251,127.061275615407
117494,삼척임원항점,"강원특별자치도 삼척시 원덕읍 임원중앙로 39-1 (임원리, 여정식당)",,37.2301423316649,129.344601729053
117461,김해안동푸르지오점,경남 김해시 안동길 31 109동 106호 컴포즈커피 김해안동푸르지오점,055-724-3810,35.2374639904214,128.912952864372
117432,전북대점,전북특별자치도 전주시 덕진구 권삼득로 315,,35.8437183078645,127.127483926749
117393,선유중앙점,서울 영등포구 선유로49길 22 (양평동4가),,37.5366591872137,126.895320109463
116949,대구세천점,대구 달성군 다사읍 세천남로 8 (세천리),053-583-7747,35.8735292212617,128.477172803328
116757,창원중앙오거리점,경남 창원시 성산구 원이대로580번길 24-4 (중앙동),055-266-3799,35.2267374412458,128.677091020713
115948,대전월평점,"대전 서구 월평로 64 1층 일부호(월평동, 구성빌딩)",,36.3559766136934,127.364181514229
115940,영광군청점,전남 영광군 영광읍 중앙로 180,061-945-9885,35.274952632352,126.512007323794
115898,탕정유니콘101점,"충남 아산시 탕정면 용머리길 40 유니콘101 2동 114,123B호",041-427-0100,36.7957393641009,127.05314097565
115873,용산원효로점,서울 용산구 원효로41길 23 (원효로3가),070-8670-8822,37.5348159238317,126.958768050985
115522,과천상상자이점,"경기 과천시 과천대로7길 65 (갈현동, 과천상상자이타워)",070-4647-4575,37.4166271377393,126.976105372839
115151,제주저지점,제주특별자치도 제주시 한경면 녹차분재로 525 (저지리),,33.3186375563519,126.268658140718
115085,인천송도스마트스퀘어점,인천 연수구 송도미래로11번길 27 B동 124호,032-813-0124,37.3710919643452,126.649404275884
114985,창원의창구청점,"경남 창원시 의창구 도계로4번길 27 (도계동, 동영빌라)",055-603-3312,35.2574079499618,128.634935466517
114879,수원조원점,경기 수원시 장안구 조원로 69 (조원동),031-255-1544,37.2995523387443,127.017299097216
114167,용인김량장동점,경기 용인시 처인구 금령로85번길 1 (김량장동),031-328-8289,37.2354928123955,127.205704503077
114163,원주남원주초점,강원특별자치도 원주시 늘품로 33,033-765-2255,37.3227197748756,127.950113713292
113958,양재이마트점,"서울 서초구 매헌로 16 이브랜드 리빙관 ,지하1층 102호",02-2155-0118,37.462467348157,127.036947909974
113686,인천검단예미지트리플에듀점,인천 서구 서로4로 89 검단신도시예미지트리플에듀 상가 110호,032-564-8298,37.60208808539,126.712578608875
113288,부천대점,경기 부천시 원미구 부일로445번길 45 (심곡동),032-655-1244,37.4882917325857,126.779432688448
112585,상주경북대점,"경북 상주시 경상대로 2560-13 (가장동, 동이빌딩)",054-536-0606,36.3777588155501,128.148638879354
112431,하계타운점,서울 노원구 한글비석로1길 67,070-4151-3500,37.6407029043849,127.070253816464
112331,인천대청도점,인천 옹진군 대청면 대청남로 4 (대청리),,37.8245583275468,124.715996932023
111947,강진중앙점,전남 강진군 강진읍 중앙로 120 (남성리),,34.6399703547176,126.769859944609
111189,인천정서진점,인천 서구 정서진5로 37 상가 104호,032-563-0076,37.5622339865603,126.61868283696
111088,부천송내우성점,경기 부천시 소사구 중동로49번길 44 1층 6호,070-4099-1282,37.4853374420612,126.761673303489
111029,부천팰리스카운티점,경기 부천시 원미구 중동로 100 아이파크상가 108호,070-4252-2024,37.4886508109389,126.765823158016
110567,통영미수점점,경남 통영시 미수해안로 42 101호,055-725-8007,34.8297289241175,128.406662460844
110523,광주쌍촌명지점,광주 서구 상무대로868번길 30-1 (쌍촌동),062-381-2233,35.1474327437107,126.857660470409
109707,수유역점,서울 강북구 오패산로 417 1층 일부(번동),02-998-4160,37.6376286318446,127.025838717687
109218,청주산남점,충북 청주시 서원구 산남로 68 센타프라자 109호,043-288-6186,36.611357712156,127.466519700006
109212,수원능실마을점,경기 수원시 권선구 호매실로165번길 71 110동 109호,031-297-8735,37.2586597865924,126.952139716806
109186,인천부평하이마트점,인천 부평구 길주로 512 1층 컴포즈커피,070-4419-2419,37.5072861545293,126.718953756309
107716,중계중앙점,서울 노원구 덕릉로73길 18 태인빌딩1층 104호,02-935-2407,37.6521796648241,127.072435497752
107715,이기대입구점,부산 남구 이기대공원로 4 101호,051-791-0503,35.124147253176,129.113035291378
107714,인천구월한화포레나점,인천 남동구 석산로 202 (구월동),032-466-0507,37.460605606028,126.714339369263
107404,대전건양대병원점,대전 서구 관저동로 170 124호,042-543-6093,36.3073011518925,127.341157141043
107348,수원송죽점,경기 수원시 장안구 경수대로973번길 18 (송죽동),,37.3037101932034,127.004100663106
106185,청주지웰시티점,충북 청주시 흥덕구 대농로 49 043-900-6020,,36.6418622499465,127.429570884518
106095,일원맛의거리점,서울 강남구 양재대로35길 6 (일원동),02-459-9618,37.4900779940726,127.083686888247
105560,대구강촌우방점,대구 동구 화랑로80길 8 1층 102호,053-249-7366,35.8757757374524,128.666113165942
105529,대전용문역점,대전 서구 계룡로 632 102호,070-8657-3935,36.3388074387833,127.392085117884
105528,상동라일락점,경기 부천시 도약로 37-1 (상동),032-323-0918,37.5125268738012,126.753726529925
104683,대구국우점,대구 북구 학남로 97 (국우동),053-311-3355,35.9440499679609,128.569716264627
104411,광주상무우정청점,광주 서구 계수로 51 (쌍촌동),062-716-7708,35.160535404751,126.856326041481
104019,대전미건테크노월드점,"대전 유성구 테크노2로 199 (용산동, 미건테크노월드)",042-933-9843,36.423256383147,127.407364520451
103984,삼양솔매점,"서울 강북구 솔매로28길 1 171, 172호",,37.6247466434881,127.020078245862
103973,중계브라운스톤점,"서울 노원구 동일로203가길 29 171, 172호",02-977-3412,37.6398759609875,127.06428375943
103589,용인물푸레마을점,"경기 용인시 기흥구 구성3로28번길 20 가나프라자 2차 제1층 102호,103호",070-4252-5252,37.2952542586413,127.152161564371
103582,여수죽림부영점,전남 여수시 소라면 죽림로 10 상가동 105호(죽림부영1차),061-810-3686,34.7627891163676,127.640465277434
103267,양주고암점,경기 양주시 고암길 306-77 102호,,37.8367598478579,127.068634435741
103266,양주고암점,경기 양주시 고암길 306-77 102호,,37.8367598478579,127.068634435741
103168,고양관산점,경기 고양시 덕양구 통일로 768 1,070-8657-3832,37.6869307975602,126.87697710335
103099,고척중앙점,서울 구로구 고척로27길 111 (개봉동),02-2038-8600,37.506660077449,126.845087661076
102962,인천완정사거리점,인천 서구 원당대로 673 태한빌딩103호,070-4335-2336,37.5939710288512,126.675998202331
102843,철산우성점,경기 광명시 시청로 139 케이비에스우성아파트 제14동 제111호,,37.4878996126735,126.868345823925
102682,창원역점,경남 창원시 의창구 의창대로62번길 5,055-719-0486,35.2566054645323,128.607974637621
102209,대전송촌공원점,대전 대덕구 동춘당로94번길 11-7 광혜빌딩 1층,,36.3657087811662,127.439858454071
102206,광주일곡중학교점,"광주 북구 일곡마을로 225-1 상가동 1층 111, 112호",062-571-2588,35.2105263795868,126.89845877572
101967,김해생림나전점,경남 김해시 생림면 인제로 722 (나전리),070-4647-1243,35.2886368577086,128.884707941156
101963,광주광주여대점,광주 광산구 용아로 235 상가동 1층 101호(산정동),062-955-5004,35.1643626630932,126.80089613652
101898,파주문산당동점,경기 파주시 문산읍 방촌로 1719-62 와우노블시티 1층,,37.8672498941962,126.783723049908
101755,건대스타시티몰점,서울 광진구 능동로 110 더샵스타시티몰 영존 B213호,,37.540657941434,127.07141185507
101663,시흥은계우미린점,"경기 시흥시 은계중앙로 115 상가동 1층 102호(은행동, 시흥은계우미린더퍼스트)",031-8042-6787,37.4401813232534,126.802837827161
101168,울산시청점,울산 남구 돋질로81번길 9-1,0504-0801-0085,35.5394134808119,129.314136000296
101160,하계을지병원점,서울 노원구 공릉로59나길 48-4 (하계동),02-2088-6457,37.6353679235145,127.070067635473
101157,인천삼산초등학교점,인천 부평구 후정동로 28 상가 5호,070-8240-3177,37.5198105289682,126.738167138461
100701,안산반월역점,경기 안산시 상록구 건건로 119-5 작악빌딩 1층 일부(건건동),,37.3114303636749,126.90438393345
100367,평촌역점,경기 안양시 동안구 관평로182번길 53 1층107호,,37.3942464007229,126.9630754384
100360,시흥정왕본동점,경기 시흥시 정왕천로428번길 2 1층 일부호,031-498-1021,37.3452827400037,126.75324125566
100187,신용산래미안점,서울 용산구 한강대로 95 109,070-7537-2984,37.5288173852679,126.966653789116
100143,화서역브리시엘점,경기 수원시 장안구 수성로157번길 60 144호,070-7624-2979,37.2888187368683,126.989734067259
100130,의정부회룡점,경기 의정부시 평화로 365 (호원동),031-877-6580,37.724472231064,127.047984765904
100122,가양초점,"서울 강서구 양천로59길 46 대일빌딩, 101호",02-2668-0507,37.561041563254,126.860025023147
100108,인천효성제일풍경채점,인천 계양구 효서로112번길 2 (효성동),070-8844-1269,37.5276674776401,126.708021595971
99117,둔내웰리힐리점,강원특별자치도 횡성군 둔내면 고원로 251 C동,,37.5063524149173,128.227027887467
99081,서대구화성파크점,대구 서구 서대구로29길 30 7208동 1층 7호,053-525-1734,35.8705528186479,128.547213397208
98974,울산터미널점,울산 남구 달삼로72번길 13 (달동),052-266-5592,35.5352685280088,129.337507160767
98973,시흥거모점,경기 시흥시 도일로135번길 4,031-493-0234,37.3425894628065,126.784602071809
98690,파주금촌점,경기 파주시 문화로 97 제1호(파주시 문화로 97),031-935-6306,37.7628026024477,126.77469732439
98504,광주선교지구점,"광주 동구 선교로 38-30 111동 105호(선교동, 선교1차우방아이유쉘아파트)",062-225-5565,35.0895772119742,126.951487454313
98494,원주시청로점,"강원특별자치도 원주시 시청로 76 (무실동, 에이스주차타워2)",,37.3368564271354,127.92662594425
98487,마산완월서광점,경남 창원시 마산합포구 고운로 168 서광아파트상가 101호,055-222-5048,35.196863093289,128.562563327281
98348,대전관저원앙점,대전 서구 관저북로 71 원앙쇼핑 105호,0502-1921-2358,36.3082939290966,127.33656664145
98312,강원양구점,강원특별자치도 양구군 양구읍 중앙길 14,033-938-9876,38.106871009821,127.989178345338
97928,상왕십리역점,서울 성동구 왕십리로 410 센트라스 상가 L동 104호,070-7755-0221,37.5666029325047,127.024082467223
97642,위례우성어반점,"서울 송파구 위례송파로 77 107호,108호",02-405-6157,37.4854429227354,127.142453020964
97172,인천송도해온프라자점,인천 연수구 컨벤시아대로130번길 18 해온프라자 102호,070-8657-3123,37.3932134160267,126.64459769022
96975,광주양동시장점,광주 서구 천변좌로254번길 2 (양동),062-363-8468,35.1533731091525,126.903412318548
96852,청주봉명점,충북 청주시 흥덕구 덕암로 28 (봉명동),070-4334-4777,36.652864201538,127.457197807172
96812,인천용현자이타워점,인천 미추홀구 독배로 383 112호,070-4833-2674,37.45432152172,126.648254730698
95806,울진후포점,경북 울진군 후포면 울진대게로 16-3 (삼율리),054-788-7778,36.6775784718333,129.442845070669
94748,시흥금천점,서울 금천구 시흥대로39길 11 102호,02-805-2371,37.4469345335116,126.902549152002
94518,은평서북병원점,서울 은평구 갈현로11길 12 (구산동),02-2138-0999,37.6054628361433,126.909231882603
94491,순화점,서울 중구 칠패로 27 B동 109호(1층),,37.5602669008102,126.972035325682
94333,아산풍기점,충남 아산시 어의정로 184 아산풍기이지더원1차아파트 제상가4동 제지1층 제비107호,041-424-2519,36.774515836746,127.016633095726
94112,대전은하수네거리점,대전 서구 둔산로51번길 16 (둔산동),042-710-4377,36.351887764717,127.38016545488
93917,성남신흥역점,경기 성남시 수정구 산성대로 267 1층 123호,031-602-4023,37.4413240031714,127.146446763662
93627,경주용황점,경북 경주시 용황로10길 43 상가 115호,070-7636-8989,35.8868587905534,129.227907175334
93588,서울경희대점,서울 동대문구 경희대로 9-1 (회기동),02-966-1998,37.5925612891452,127.052230292891
93573,강릉솔올점,강원특별자치도 강릉시 경포로 42,033-823-3024,37.7714172221421,128.878981184298
93318,인천부평그랑힐스점,인천 부평구 청중로 47 (청천동),,37.517834748457,126.702377974927
93182,안양힐스테이트비산점,경기 안양시 동안구 임곡로 70 1층 102-3,031-444-9049,37.4083221019483,126.93238713337
92987,천안쌍용이마트점,충남 천안시 서북구 충무로 205,,36.7966653262054,127.128806252815
92603,당진현대제철점,"충남 당진시 송산면 가곡로 150-24 (동곡리, 현대에비뉴)",,36.972038902873,126.701456578625
92482,동탄에듀몰점,"경기 화성시 동탄기흥로353번길 99-7 1층 107호(오산동, 안강프라이빗에듀)",031-372-9599,37.1877796611807,127.086811907155
92481,강동고덕비즈밸리점,"서울 강동구 고덕비즈밸리로 26 1층 A-127호(고덕동, 강동U1센터)",,37.5652057425559,127.160472742415
91819,충북괴산터미널점,충북 괴산군 괴산읍 읍내로10길 3,043-833-7787,36.808954132049,127.794175266174
91690,함안호암점,경남 함안군 칠원읍 호암길 22 더노블리지 105호,055-586-9333,35.2752565233465,128.521096373866
91591,마곡수명산파크점,서울 강서구 강서로47길 113 성호빌딩 106호,02-2666-8781,37.5532440805507,126.829847684279
91387,광주오치주공점,광주 북구 서하로194번길 3 (오치동),062-716-1303,35.1867929573653,126.901877735389
91167,신사세로수길점,서울 강남구 논현로175길 58 1층 101호(신사동),02-6406-4845,37.5244473244974,127.02418294154
90597,안산문화광장점,경기 안산시 단원구 광덕3로 167-18,031-481-9999,37.3141265579219,126.831689604321
90474,조치원신흥점,세종특별자치시 조치원읍 이화로 26 상가동 10호,070-4006-0695,36.5926513290461,127.287758008128
90421,방화방신점,"서울 강서구 초원로13길 58 (방화동, 센터하임)",02-2666-2371,37.5697739678099,126.813073544339
90404,창동어울림점,"서울 도봉구 해등로16길 26 타임프라자 110호,111호",070-7755-5646,37.6556290632666,127.041487916229
90401,동해묵호점,강원특별자치도 동해시 일출로 109,033-535-7008,37.5528505750388,129.119093538673
90292,인천가재울역트루엘에코시티점,"인천 서구 열우물로240번길 20 (가좌동, 가재울역트루엘에코시티아파트)",032-577-7663,37.4849143252991,126.686648331878
89925,덕소강변중앙점,경기 남양주시 와부읍 덕소로116번길 19-2 1층 102호,070-8250-9851,37.5846696778397,127.210251271189
89859,수원센트럴프라자점,경기 수원시 팔달구 수원천로210번길 19 (인계동),,37.2729833675698,127.019313368547
89823,광주남구체육관점,광주 남구 화산로 115 진아리채 상가동 102호,062-710-6664,35.115646523398,126.908595323641
85662,화성안녕점,"경기 화성시 장조2로 12 1층 110호, 111호",031-238-0113,37.2041463743931,126.999348902143
85326,경기광주초월점,"경기 광주시 초월읍 경충대로1127번길 58 (쌍동리, 광주초월역한라비발디)",031-761-1147,37.3762704728023,127.288103899378
85285,수원센트럴아이파크자이점,경기 수원시 팔달구 인계로 21 (인계동),010-6224-4406,37.2703753379282,127.0212229456
85276,동대문두타몰점,"서울 중구 장충단로 275 (을지로6가, 두산타워빌딩)",,37.5688849422849,127.008775114213
85243,광주각화더샵점,광주 북구 동문대로249번길 12 301동 A103호,062-269-4000,35.1851453984906,126.928881837112
84279,안양귀인점,"경기 안양시 동안구 귀인로 198 (평촌동, 베스트타운)",010-2076-1578,37.3854491845381,126.961141639473
84115,이천로데오점,"경기 이천시 영창로 196 1동 104호(창전동, 이천축협창전동지점)",010-7937-6020,37.2809568328831,127.444320793483
83928,계룡대실점,"충남 계룡시 두마면 대실남북3길 11 104, 105호",042-841-7008,36.2655190264217,127.25888395964
83471,천안병천점,"충남 천안시 동남구 병천면 아우내순대길 18 (병천리, 아우내한방순대)",041-555-8060,36.7593799344489,127.297992587688
83470,나주곰탕거리점,전남 나주시 나주로 144 (중앙동),,35.0315937449917,126.717078180689
83149,김포양촌점,경기 김포시 양촌읍 황금로 117 이젠몰 다동 1층 118호,070-8882-2979,37.6164960068509,126.621275478816
83062,다산메트로3단지점,경기 남양주시 다산중앙로123번길 47 다산메트로3단지아파트 근린생활시설 101호,070-7808-6961,37.622901216945,127.147575444675
83059,인천송도센트럴파크점,인천 연수구 인천타워대로180번길 11 더샵 송도센트럴파크 3차 상가 A동112호,070-7685-8991,37.3896206863296,126.638324048343
82013,청주오창롯데캐슬점,충북 청주시 청원구 오창읍 중부로 760 오피스텔상가 201동 101호,,36.7115474178539,127.437128355216
81954,동대문역사공원역점,서울 중구 을지로43길 34 1층 2호,070-8806-7777,37.5676069611374,127.007604108796
