매장명,주소,전화번호,위도,경도
용인언남점,"경기도 용인시 기흥구 구성로 103, 108호 (언남동, 멀티프라자)",031-287-3350,37.2938955760042,127.120751436258
이마트광교점,"경기도 수원시 영통구 광교로 191, 1층",031-217-7730,37.2963500230486,127.046954360227
이마트용산점,"서울시 용산구 한강대로23길 55, 이마트 지하2층 (한강로3가, 용산역)",02-2012-1209,37.5297718014452,126.964741503485
부산서면점,부산광역시 부산진구 중앙대로692번길 22,051-803-1130,35.1543416047391,129.060430451165
수원태장점,"경기도 수원시 영통구 영통로 107, 103호",031-202-7789,37.2376190953079,127.057659346251
평택청북점,경기 평택시 청북읍 안청로 336,031-683-7758,37.0179768202825,126.915783129967
롯데시네마평촌점,"경기도 안양시 동안구 시민대로 180, G.SQURE, 롯데백화점 평촌점 8층 (호계동)",031-8086-9956,37.390002179095,126.950178643649
부산거제리점,"부산광역시 연제구 아시아드대로88, 1층 (거제동)",051-714-4024,35.1924930475509,129.067516763524
홈플러스강서점,"서울특별시 강서구 화곡로 398, 1층 X11,YE호 (등촌동, 홈플러스강서점앤본사사옥)",02-3661-3332,37.5584699599397,126.854819012937
당진기지시점,충청남도 당진시 송악읍 기지시리 153-17 (반촌로 96),041-352-2223,36.9040287673743,126.694318570448
광주송정점,"광주광역시 광산구 상무대로 210 , 1층 (송정동)",062-945-5250,35.1379378047244,126.792155307702
고양지축점,"경기도 고양시 덕양구 지축1로 73, 1층 107호 (지축동)",02-381-0782,37.6490882174555,126.914763785458
영등포역점,"서울 영등포구 영중로 10 1층, 2층",02-2676-7735,37.5173030113292,126.906427739648
충북금왕점,충북 음성군 금왕읍 응천서길45번길 2,043-877-1218,36.9927188110883,127.594466650868
남양주평내마을점,"경기도 남양주시 평내로29번길 41, 메인프라자 101호(평내동)",031-559-8810,37.6454164634755,127.234988219379
양산서창점,"경상남도 양산시 삼호1길 46, 1층(삼호동)",055-365-1142,35.4141660939561,129.168008815047
광주무등산자이점,"광주광역시 북구 서양로 155, 상가4동 1층 2,3호",062-523-4955,35.1678354326818,126.91758698693
울산송정점,"울산광역시 북구 화산로 109, 어썸플레이스 1동 지상1층 105호(송정동)",052,35.6017932937173,129.365280483572
여수웅천점,"전라남도 여수시 예울마루로 37-53, 상가동 1층 109호",061-684-0789,34.7462620195887,127.670873377288
포천송우리점,경기도 포천시 소흘읍 송우로 79 1층 105호,031-542-4802,37.829926099632,127.140264876065
길동역점,"서울시 강동구 양재대로 1465, 1층 106호(길동,마루홈타운)",02-476-5271,37.5368399179472,127.139314330701
청주개신점,"충북 청주시 서원구 모충로 11, 1층",043-277-0707,36.6251437186249,127.465264107054
청주사천점,"충북 청주시 청원구 율봉로 142, 1층 104호(율량동, 아름빌딩)",043-211-9546,36.6680179253123,127.484760967741
고양향동점,경기 고양시 덕양구 꽃마을로 4 1층 111호,070-7537-1963,37.5989399402577,126.892204900814
AK금정점,"경기도 군포시 엘에스로 143, 2층 2010호 일부(금정동, 힐스테이트 금정역)",031-429-0626,37.3728500250826,126.944923276711
부산역광장점,부산광역시 동구 중앙대로 197,051-441-1003,35.1151169220309,129.039214831857
용인흥덕점,"경기도 용인시 기흥구 흥덕중앙로 41, 1층 111호 (영덕동, 흥덕웰스프라자)",031-548-1975,37.2765080950565,127.071564664297
목포대점,"전남 무안군 청계면 승달산길 24, 상가동 1층 101호",061-452-0705,34.909302210488,126.432333901624
기흥역점,"경기도 용인시 기흥구 기흥역로 63(구갈동, 힐스테이트 기흥 301동 107호)",031-285-3370,37.274842769629,127.118778508807
광양읍점,전남 광양시 광양읍 희양현로 53 1층,061-761-9791,34.9748955822266,127.588622457197
부천신중동점,"경기 부천시 길주로 270, 상가동 1층 105호(중동, 중동대우마이빌 Ⅱ)",032-213-0117,37.5030218559435,126.772051148749
트레이더스동탄점,"경기도 화성시 동탄대로 451, 이마트트레이더스 1층",031-375-7740,37.1934194119825,127.097068997258
원주문막점,"강원도 원주시 문막읍 건등로 47, 1층",033-734-6479,37.3142795021966,127.820623247947
여주중앙점,경기 여주시 세종로 22 1층,031-886-0742,37.2959249774988,127.636296065638
구미산동점,"경상북도 구미시 산동읍 신당2로 23, 1층 101호 (골든프라자)",054-715-3050,36.1559127336198,128.432536812537
먹골역점,"서울시 중랑구 동일로 932, 127호",070-8691-4525,37.6138348860458,127.077545015528
부평문화의거리점,"인천광역시 부평구 부평문화로 72-2, 1층 (부평동)",032-507-8889,37.4939802220457,126.724303918698
이마트계양점,"인천 계양구 봉오대로 785, 이마트계양점 1층",032-555-5626,37.5310380372084,126.736896747731
마포구청역점,"서울특별시 마포구 월드컵로 148, 1층(성산동)",070-8128-1166,37.56118009538,126.905766916667
부산센텀시티점,"부산광역시 해운대구 센텀2로20, 1층 104-1호 (우동, 센텀타워메디컬)",070-8648-1881,,
수원화서사거리점,"경기도 수원시 팔달구 동말로 81, 1층",031-256-7730,37.2789609613688,127.003137719175
대구운암역점,"대구광역시 북구 구암로 140, 1층 (구암동)",053-241-0707,35.9315757286444,128.556026228833
롯데시네마노원점,"서울특별시 노원구 동일로 1414, 롯데백화점 10층(상계동)",02,37.6552787315469,127.061391730931
울산옥동점,"울산광역시 남구 문수로 323, 1층",052-227-3350,35.5355784070858,129.288919773702
롯데마트계양점,"인천광역시 계양구 장제로 822, 2층 (계산동 롯데마트 계양점)",032-555-2627,37.5408492649713,126.736003459808
화성향남점,"경기도 화성시 향남읍 발안로 113, 1층 103호 아스날 메디컬프라자)",031-366-0509,37.1316995981522,126.923062236678
이마트익산점,"전라북도 익산시 평동로 705 , 1층 (동산동,E마트)",063-857-1008,35.9306498230572,126.957862789397
의정부망월사역점,"경기도 의정부시 평화로 185-1, 1층,2층 (호원동)",031-873-7666,37.7084590982437,127.047888931466
수원아주대병원점,"경기도 수원시 영통구 월드컵로 164, 지하1층 (원천동, 아주대학교병원 본관)",031-212-8211,37.2794385674316,127.047519373907
화성봉담점,"경기도 화성시 봉담읍 동화길 85, 1층 102호 (이원타워)",031-293-7731,37.2169931728115,126.958366387402
대구동아쇼핑점,"대구광역시 중구 달구벌대로 2085, 지하1층(덕산동, 동아쇼핑센터)",053-251-3920,35.8663335069594,128.591841588613
아산탕정역점,충남 아산시 탕정면 한들물빛5로 36 H동 101호,041-542-7730,36.785861605471,127.086857849079
마곡역점,"서울특별시 강서구 공항대로 168, 1층 107호(마곡동,747)",02-2662-3028,37.5592736391913,126.826136981493
이마트신제주점,"제주특별자치도 제주시 1100로 3348, 이마트신제주점 1층",064-743-0782,33.4849650136857,126.480431633456
의정부신곡점,경기 의정부시 발곡로 30(신곡동),031-824-0807,37.7309900129811,127.058236685309
광주태전점,"경기도 광주시 태봉로 145-5, 101호 (태전동)",031-798-0535,37.3811642309676,127.23116124549
대구서재점,"대구광역시 달성군 다사읍 서재로7길 6, 1층(101호)",053-585-1508,35.8683179512884,128.492615746216
정읍수성점,전라북도 정읍시 수성2로 37(수성동),063-535-2725,35.5815709558047,126.855519129317
의왕내손점,"경기도 의왕시 내손중앙로 4, 제지 1층 106호(내손동)",031-426-4147,37.3891056194264,126.976944770614
이마트통영점,경상남도 통영시 광도면 죽림4로 9 (이마트통영점) 1층,055-645-4578,34.8871333657334,128.417999522582
부산사상터미널점,"부산광역시 사상구 사상로 201, 1층 (서부시외버스터미널)",051-323-7730,35.1631461622437,128.98098582427
롯데마트울산점,"울산광역시 남구 삼산로 74, 1층(달동, 롯데마트울산점)",010-6374-3106,35.5339781077673,129.315908483993
성신여대점,"서울특별시 성북구 동소문로 22길 4, 1층(동선동1가)",02-6080-8069,37.5927965511507,127.017327344196
일원역점,"서울시 강남구 일원로 115, 1층 109호 (일원동, 삼성생명 일원역 빌딩)",024518430,37.4840224010593,127.084459720088
강원양구점,강원도 양구군 양구읍 양록길 102,033-481-3187,38.1063469169465,127.989655038687
평택동삭점,"경기도 평택시 동삭로 370-4, 1층",031-653-5002,37.0183727326185,127.095883637117
전주예수병원점,"전라북도 전주시 완산구 서원로 365, 2층(중화산동1가, 예수병원)",063-283-1008,35.8143301116274,127.132602652336
우장산역점,"서울특별시 강서구 강서로 259, 1층 104호",02-2065-0507,37.5488727643728,126.835997635372
이마트안성점,"경기도 안성시 중앙로 246, 1층",번호없음,37.0127213057474,127.255924129175
서초우성점,"서울특별시 서초구 사임당로 174, 105호",02-588-7377,37.4923165838485,127.028649677024
청주테크노폴리스점,"충북 청주시 흥덕구 송화로166번길  7-21, 1층 106호",043-268-7907,36.667198901145,127.453012846772
충북혁신도시음성점,"충북 음성군 맹동면 대하로 227, 가동 1층 112호",043-877-3370,36.9085205069921,127.541271838151
인천용현점,"인천광역시 미추홀구 매소홀로 75, 1층 (용현동)",070-4300-0403,37.4494990439934,126.634242118295
롯데월드어드벤처부산점,부산광역시 기장군 기장읍 동부산관광로 42,051-794-5930,35.1961130003038,129.213344761055
금천독산점,"서울특별시 금천구 시흥대로 399, 1층 106호 (독산동, 시티렉스)",02-805-0201,37.4693591753013,126.897001948519
명지국제신도시점,부산광역시 강서구 명지국제8로 245,051-271-3350,35.0984160588781,128.919834154903
홈플러스울산남구점,"울산광역시 남구 수암로 148, 1층",052-267-9799,35.5264303204015,129.322715097391
서울대입구역점,"서울특별시 관악구 관악로 164, 1층 114호",02-877-2650,37.4797395226756,126.952875619698
용인보라점,"경기도 용인시 기흥구 한보라1로 6, 102호(보라동, 제일프라자)",031-282-0703,37.2542697098541,127.109263755911
충북옥천점,"충청북도 옥천군 옥천읍 금구리 18-25, 1층",043-731-4413,36.3009425895854,127.569767812065
남양주다산역점,"경기도 남양주시 다산중앙로123번길 22-80, 1층 116호 (다산동, 신해메디컬타워)",031-557-7750,37.6248062439114,127.150726535933
길음뉴타운점,"서울시 성북구 길음로 33, 상가B동 7호",02-909-9889,37.6050832927232,127.022078590713
오산역점,"경기도 오산시 오산로212번길 8, 1층",031-373-9969,37.1455477416389,127.069333859962
낙성대역점,"서울특별시 관악구 남부순환로 1950, 1층",02-877-8030,37.476061704833,126.96542099245
인천가정점,"인천광역시 서구 봉오재3로 101, 1층 일부호",070-8691-0608,37.5276054914663,126.670717845101
대구영대병원역점,"대구광역시 남구 중앙대로 155, 1층(대명동)",053-656-7778,35.8472022901599,128.590208035917
부산시청점,"연산동 1366-1(부산광역시 연제구 시청로 12), 203동 108호",051-866-3350,35.1811363961421,129.075906085222
청라호수공원점,인천 서구 청라루비로 93 루비타워 111호,032-563-8838,37.5334144574101,126.640105149886
인천산곡역점,"인천광역시 부평구 길주로 364번길 9, 1층 128호 (산곡동, 부평 IPARK)",032-503-7750,37.5081423388981,126.702886284041
고양행신점,경기도 고양시 덕양구 무원로 6번길 36 남정씨티프라자 6차 1층,031-979-5500,37.614046396156,126.833718262095
익산부송점,"전북 익산시 무왕로 1195, 1226호",063-833-1313,35.9599097693551,126.989015101641
홈플러스칠곡점,"대구광역시 북구 동암로 12길 8, 1층(동천동, 칠곡홈플러스)",0000,35.9449268172911,128.555859679587
개롱역점,"서울시 송파구 동남로 240-6,1층 101호",02-443-0679,37.4977336406425,127.133826860024
김해삼계점,"경남 김해시 삼계중앙로 31, 1층",055-312-6433,35.2607371634983,128.868309567667
금천시흥점,"서울특별시 금천구 시흥대로 193, 제1층 106호(시흥동 아람아이씨티타워)",02-896-3888,37.4509932654577,126.901277884409
대전신탄진점,"대전 대덕구 신탄진로 804-1 ,1층",042-934-0034,36.4492863198246,127.429452899235
동탄목동점,"경기도 화성시 동탄신리천로 411, 1층 116호",031-373-8928,37.1827010474692,127.12407640678
장안동사거리점,"서울시 동대문구 답십리로 289 장안동, 기륭빌딩) 1층",02-3394-6637,37.5725258603826,127.072438425548
수락산역점,서울 노원구 동일로243길 10 1층,02-933-0784,37.6785377776498,127.054687846563
의정부금오점,"경기도 의정부시 창사로 45, 지상1층 101호 ( 금오동, 플래티넘프라자 )",031-853-7786,,
천안아산삼성미즈병원점,"충남 아산시 배방읍 희망로 46번길 16, 1층",041-910-5555,36.788140831373,127.104614001461
당진읍내점,"충남 당진시 읍내동 224-4, 1층",041-353-2033,36.8945221544994,126.630511803077
부산동아대부민점,부산광역시 서구 구덕로 220,051-241-3370,35.1041713478887,129.020287668619
롯데아울렛의왕점,경기 의왕시 바라산로 1 롯데프리미엄아울렛 의왕 타임빌라스점 내부 1층,031-329-0624,37.3758168645238,127.010277326166
인천송도랜드마크점,"인천광역시 연수구 랜드마크로 68, 301동 1층",032-832-7710,37.4151172407027,126.618222141856
대전가수원점,"대전광역시 서구 도안동로 11번길 42 , 1층101,102호",042-545-2558,36.3058423764257,127.350882595458
울산대왕암공원점,울산광역시 동구 등대로 99,052-232-5700,35.4909051135789,129.43539839587
고양삼송점,경기도 고양시 덕양구 권율대로 890 1층,02-381-6800,37.6629781805504,126.889920327432
인천검암역점,"인천광역시 서구 검바위로 26, 지상1층 환승통로 5호 (검암동, 검암역 (공항철도))",032-710-7120,37.569030447138,126.673541984078
은평응암점,"서울시 은평구 은평로 108, 1층",02-355-5999,37.5997123185996,126.919882555261
서산터미널점,충남 서산시 안견로 184 4 1층,041-665-3370,36.7821365110332,126.459026669959
울산공업탑점,"울산광역시 남구 삼산로 20, 1층",052-700-3106,35.5326451402377,129.310190284518
광주오치점,"광주광역시 북구 설죽로 338, 1층(오치동)",062-265-5254,35.1896236031895,126.89938830744
평택이충점,"경기도 평택시 이충로 49-31 삼원프라자 101,102호",031-666-0408,37.060120072882,127.065495149884
동탄역점,"경기도 화성시 동탄대로 489, 1층 110호",031-375-0770,37.1974062084016,127.098270640431
인천영종운서점,"인천광역시 중구 신도시남로 137, 106호",032-752-3600,37.4936747767783,126.490071874241
부산남포점,"부산광역시 중구 비프광장로 27, 1~3층",051-256-8800,35.0989149758478,129.028304419453
하나로마트진접점,경기도 남양주시 해밀예당1로 28 하나로마트 1층,031-572-0401,37.7112459531024,127.186171542711
수원망포역점,"경기 수원시 영통구 영통동 976-11, 1층",031-202-1718,37.24628600447,127.059254136454
진해용원점,"경상남도 창원시 진해구 안골로 348, 1층 116호(용원동, 용원그랜드쇼핑)",055-546-0708,35.1020412132206,128.810296757787
안산선부점,"경기도 안산시 단원구 선부광장1로 69, 109",031-403-0714,37.3342618576136,126.813044281174
해남군청점,전라남도 해남군 해남읍 중앙1로 148-1,061-536-0007,34.5720552348017,126.599233158962
대구유천점,"대구광역시 달서구 월배로 51, 1층 113호(유천동, 진천역AK그랑폴리스)",053-642-0248,35.8138482693905,128.520303494991
천안두정역점,"충남 천안시 서북구 두정로 258 , 107호(두정동,휴먼빌딩)",041-563-6477,36.8329859146104,127.145740864676
구미구평점,"경상북도 구미시 인동36길 7, 1층상가(구평동)",054-475-7500,36.0937366485316,128.4327354974
강남구청역점,"서울특별시 강남구 학동로 342, 지상1층 103호(논현동, 에스케이 허브블루)",02-545-7730,37.5167560126387,127.040841265738
인천동암점,"열우물로 35-1, 1층",032-437-3350,37.4712789514206,126.701045135635
광주양산점,"광주광역시 북구 하서로 400, 1층 공차(아이맘아동병원)",062-571-1171,35.2105532794052,126.874644023112
까치산역점,"서울특별시 강서구 강서로 27, 1층 104호",02-2690-7730,37.5303651480517,126.847206208517
부산대점,"부산광역시 금정구 금정로68번길 22, 1층(장전동)",051-711-0615,35.2304467648619,129.087664096576
계룡엄사점,엄사면 엄사중앙로 99,042-551-5242,36.2894871762379,127.241823026098
수유역점,"서울시 강북구 도봉로87길 7, 1층",02-6080-7527,37.6381852510682,127.025046272482
인천원당점,"인천광역시 서구 원당대로 862,103, 104호(당하동)",032-568-1107,37.5932359,126.716051
대전복수점,"대전시 서구 복수동로 56, 1층 101호(복수동)",042-582-3370,36.2993383579077,127.378336068677
원주기업도시점,"강원도 원주시 지정면 신지정로 211, 119호",033-731-0709,37.3741912641636,127.872731344913
거제옥포점,"경상남도 거제시 옥포로 207, 1층",055-9503570,34.8931714673887,128.690778787944
한국외대점,"서울특별시 동대문구 휘경로5길 3, 1층",02-965-6588,37.5956408469455,127.062491915764
원주중앙점,"강원도 원주시 중앙동 60-12, 1층",033-743-3307,37.3498570147637,127.948846683087
목동파리공원점,"서울특별시 양천구 목동서로 65, 1층 105, 106, 107호",02-2655-0708,37.5361251512716,126.878730311055
울산태화강점,울산광역시 중구 태화강국가정원길 217(태화동),052-211-7730,35.550554966909,129.298364813343
용인백현마을점,"경기도 용인시 기흥구 동백7로 77, 101-3호",031-275-3350,37.2811109987793,127.160509776831
충북진천점,"충북 진천군 진천읍 중앙동로 69, 1층",043-537-3350,36.8561206360795,127.444844413532
화성시청점,"경기도 화성시 남양읍 시청로 123, 1층",031-355-1322,37.2001641091046,126.826822321527
동탄북광장점,경기도 화성시 동탄반석로 204 동탄제일프라자 1층 108호,0507-1467-7753,37.2066560348037,127.072824997881
동탄레이크꼬모점,"경기 화성시 동탄대로 181, 1층",070-4085-0407,37.1720680647347,127.104140595235
대구각산역점,대구광역시 동구 금강로15 1층,053-962-0403,35.8666648339243,128.724872616139
더현대서울점,"서울특별시 영등포구 여의도동 22, 더현대서울 지하1층",02-3277-0776,37.5260425418848,126.928299685623
대구평리점,대구광역시 서구 국채보상로 258(평리동),053-523-0407,35.8710165163255,128.559298705972
아산탕정점,"충남 아산시 탕정면 탕정면로 4 , 101호",041-532-0782,36.7985586339081,127.057495501886
병점진안점,"경기 화성시 효행로 1051, 1층",031-231-1077,37.214632843366,127.041975034192
수원대점,"경기도 화성시 봉담읍 와우안길 35, 1,2층",031-221-9408,37.2167306946565,126.975451449596
홍성로데오점,"충남 홍성군 홍성읍 조양로 146-1 , 1층",041-631-7730,36.6015045357025,126.665969076894
인천논현점,"인천광역시 남동구 논고개로123번길 14, 101호,102호(논현동)",032-424-0880,37.4022790211142,126.723085471063
용인한숲시티점,경기 용인시 처인구 남사읍 한숲로 84 근린생활시설동 101-102호,031-328-8523,37.1561090694356,127.173656345397
아산둔포점,"충청남도 아산시 둔포면 아산밸리중앙로 50, 1층",041-532-7750,36.9232108522856,127.052503164281
순천오천점,"전라남도 순천시 오천6길 10, 1층",061-741-2756,34.9344708825659,127.494463626048
진영휴게소부산방향점,"경상남도 김해시 진영읍 하계로 96번길 94-4, 진영(부산)휴게소내",055-334-8700,35.2775553386953,128.717461841396
전주에코시티점,"전주시 덕진구 세병로 21, 1층 B139호(송천동2가, 포레나 전주에코시티)",063-252-0456,35.8748856092856,127.128211314668
수지상현점,"경기도 용인시 수지구 만현로 120, SR프라자 1층 124호",031-897-3636,37.3060547136171,127.084716083959
암사역점,"서울시 강동구 올림픽로 777,1층 101호(암사동)",02-428-7750,37.5505145812121,127.127405764319
공주중동점,충남 공주시 웅진로 161-1(중동),041-858-0008,36.4548512515703,127.12434921622
현대아울렛대전점,대전광역시 유성구 용산동 579 현대프리미엄아울렛 대전점 3층,042-332-2826,36.4239102582203,127.398690240593
파주야당점,"경기도 파주시 경의로 1074, 115호",031-948-0454,37.7131570773604,126.759892016322
순천신대점,"전라남도 순천시 해룡면 신대로 118, 1층",061-723-2252,34.9340755839176,127.549325034952
대구이곡점,"대구광역시 달서구 계대동문로 123, 119동 1층 114호(이곡동, 성서우방타운)",053-588-0099,35.8557807187877,128.506452132308
대전은행중앙로점,"대전광역시 중구 중앙로 156번길 35,1층(은행동)",042-224-7878,36.3275872857767,127.427831766107
대전죽동점,"대전시 유성구 죽동로279번길 34, 지상1층(죽동)",042-825-1947,36.3702279192119,127.339720195511
수지롯데몰점,"경기도 용인시 수지구 성복2로 38, 롯데몰성복점 지하1층 공차",031-5174-4056,37.3127975899328,127.081666875865
안성공도점,"경기도 안성시 공도읍 공도로 93,103~104호",031-647-9508,36.9997302871739,127.170730868964
현대아울렛남양주점,"경기도 남양주시 다산순환로 50, 현대프리미엄아울렛 SPACE-A 178-1호 (다산동)",031-8078-2084,37.616257926116,127.152429100255
용인상현역점,"경기도 용인시 수지구 광교중앙로 308, 1층 106호",031-211-8850,37.2973566375727,127.069679238178
대전반석점,"대전광역시 유성구 반석동로51 ,1층104호(반석동 , 쎈타프라자2)",042-824-5980,36.3917660049544,127.311317317232
대구복현점,대구광역시 북구 동북로 301,053.954.3644,35.8924740490293,128.622925814661
삼척점,강원도 삼척시 척주로 16,033-575-0705,37.4438366649228,129.165458466651
녹번역점,서울시 은평구 은평로 226,02-3157-5866,37.600849454025,126.93271619248
오목교역점,"서울특별시 양천구 오목로 329, 지상 1,2층 (목동)",02-2645-9600,37.5249139528398,126.874124388629
부산동대신점,부산광역시 서구 구덕로 316,051-256-7776,35.1120475852039,129.016963264192
청주강서점,충북 청주시 흥덕구 강서로 118 104호,043-236-2223,36.6247490277064,127.429728786547
상일동역점,"서울시 강동구 고덕로 399,메가스퀘어동 1층 105호(고덕동,고덕센트럴푸르지오)",02-427-1878,37.5574405229047,127.16967893433
스타필드안성점,안성시 공도읍 서동대로 3930-39  스타필드안성 3층 3190호,031-8092-1834,36.9946334108693,127.147249620616
계양구청점,"인천광역시 계양구 계산새로 93, 밀레니엄프라자 1층 107호(용종동)",032-543-7531,37.5381621994534,126.738504994287
청주하복대점,"충북 청주시 흥덕구 진재로 49, 1층(복대동)",043-232-1227,36.635590757172,127.42926782847
대전도안점,"대전시 유성구 도안대로 512-11, 103호(봉명동)",042-823-1107,36.3459995192754,127.340873377501
울산언양점,울산광역시 울주군 언양읍 헌양길 157,052-254-3546,35.5666720823265,129.118025439704
광명사거리점,"경기도 광명시 광명로 895, 1층(광명동)",02-2613-1764,37.478927395785,126.853876830781
NC구로점,"서울특별시 구로구 구로중앙로 152, 지하1 층(구로동)",02-6923-2102,37.5011601442131,126.882773011925
중계은행사거리점,"서울시 노원구 한글비석로 245, 두타빌 B동 101,102호",02-939-0039,37.6492607976891,127.076361085876
나주중앙점,"전라남도 나주시 중앙로 42, 1층",061-331-9546,35.0330034087514,126.719564887805
동해천곡점,강원도 동해시 천곡동 10721 106호,‭033-533-0807 ‬,37.5246248,129.1168709
충남서천점,충남 서천군 서천읍 서천로142번길 4,041-453-8288,36.0804130399335,126.686871098006
김해인제대점,"경남 김해시 인제로 200번길 2, 2층",055-322-3350,35.2462578017027,128.904205680447
신세계아울렛시흥점,"경기도 시흥시 서해안로 699, 1층(정왕동)",031-8072-3111,37.3796755964231,126.736985310798
천안서북점,"충청남도 천안시 서북구 삼성대로 20,이마트 1층",041-523-0706,36.8385687913558,127.12233923432
수원광교점,"경기도 수원시 영통구 센트럴타운로94, 1층 102호(이의동, 앤에스코어빌딩)",031-212-7753,37.2919385294948,127.050911347085
왕십리센트라스점,"서울특별시 성동구 왕십리로 357, 1층",02-2293-6000,37.5638318602489,127.030214900211
가톨릭서울성모병원점,"서울특별시 서초구 반포대로 222, 지하1층",-,37.5023936158073,127.005860604348
아트몰링하단점,"부산광역시 사하구 낙동남로 1413, 7층",051-999-7590,35.106754958865,128.966474900321
광주하남점,"광주광역시 광산구 무진대로 279, 1층 110, 111호(우산동)",062-954-5500,35.1618870480423,126.810886782398
당진터미널점,"충청남도 당진시 밤절로 136, 1층",041-353-2400,36.9015027989862,126.645225106952
호매실금곡점,"경기도 수원시 권선구 금곡로 102번길 29, A동 1층 105호(금곡동, 센트럴프라자)",031-278-2542,37.272805813297,126.941752679321
석촌역점,"서울시 송파구 백제고분로 387,1층 101호,102호",02-6326-7030,37.5065099874616,127.10851448578
하남시청점,"경기도 하남시 대청로 11,1층(신장동,백천빌딩)",031-793-0611,37.5401236431518,127.213532164829
여의도전경련회관점,"서울특별시 영등포구 여의대로 24, B1층 B119호",02-786-0535,37.5221803249647,126.919916550827
여수여서점,"전라남도 여수시 여서동 1길 46-1, 1층",061-651-3200,34.7530105537057,127.70520005932
수원호매실점,"경기도 수원시 권선구 금곡로 213, 1층 107, 108호",031-296-3110,37.2734052383682,126.950372502188
가재울점,"서울 서대문구 가재울미래로2 별동상가동 1층 107-1,2호(남가좌동, DMC파크뷰자이)",02-303-4911,37.5744019902031,126.917907814167
진주과기대점,"동진로 25, 1층",055-753-5291,35.1791251671433,128.09375053254
분당아름마을점,"경기도 분당구 판교로 441, 남서울프라자 1층",031-708-7408,37.4057533888349,127.122777978076
안양역사점,"만안구 만안로 232(안양동, 안양역)",031-441-3098,37.4014349994721,126.92300270344
대전중촌점,"대전광역시 중구 목중로10번길 1 ,1층 (중촌동)",042-223-4315,36.3354145048187,127.412487466705
대구본리점,"대구광역시 달서구 와룡로 130, 1층(감삼동)",053-525-0727,35.844148465582,128.537603230602
가평휴게소춘천방향점,설악면 미사리로540번길 51 가평휴게소 춘천방향,031-584-1425,37.7019403489619,127.546805136522
가평휴게소서울방향점,설악면 미사리로 544 가평휴게소 서울방향,031-584-1425,37.7016978925313,127.543474220155
김포사우역점(25.04.폐점),"사우중로 78, 108호, 109호(사우동, 밀레니엄프라자)",031-988-3090,37.6213380946341,126.72090709137
엔터식스강남점,"서울특별시 서초구 신반포로 176, 고속터미널역 지하1층 25호, 엔터식스강남점",-,37.5039351769908,127.002413006799
양주옥정점,경기도 양주시 옥정로 196,031-928-5280,37.8189407332847,127.0921494186
부산구서점,"부산광역시 금정구 중앙대로1841번길 24, 2층",051-517-6777,35.2499415346867,129.090596231215
SRT수서역점,"서울시 강남구 밤고개로 99(수서역사), 지하2층",070-4110-6888,37.4854023249278,127.104582100484
평택로데오점,경기도 평택시 평택2로 7,031-654-7789,36.9925655433316,127.087419677478
화순광덕점,"전라남도 화순군 화순읍 중앙로 94, 1층(동원빌딩)",061-927-3091,35.0602684108065,126.991625410246
수원인계점,경기도 수원시 팔달구 권광로 181,031-221-4411,37.2637484872618,127.032221016662
대구황금점,"대구광역시 수성구 청수로 176, 1층(지산동)",053-767-6336,35.8387953590978,128.62736002754
춘천명동점,"강원도 춘천시 중앙로67번길 3, 1층(중앙로2가)",033-251-3350,37.8791178328974,127.726815993163
롯데영등포점,서울 영등포구 경인로 846 롯데백화점 지하1층,02-2164-5083,37.5156680341198,126.907665995469
대전관평점,"대전시 유성구 테크노4로 115, 1층 103호(관평동)",042-935-9777,36.424418294255,127.389169509061
롯데구리점,"경기도 구리시 경춘로261, 지하1층 (인창동, 롯데백화점 구리점)",031-550-7961,37.6027360022071,127.143796142875
대학로마로니에점,"종로구 대학로 10길 20 (동숭동, 1층)",02-742-7756,37.5816126736427,127.003248758937
AK&수원점,경기도 수원시 팔달구 덕영대로 924 AK프라자 AK& 2층,031-240-1972,37.2655920786365,127.000179930083
안산중앙역사점,"경기도 안산시 단원구 중앙대로 918, 1층(고잔동, 중앙역)",031-482-3380,37.3160120851693,126.838496502051
광주동명점,광주광역시 동구 동계천로 145,062-222-3222,35.14898926709,126.925231886989
홈플러스울산점,"울산광역시 중구 번영로 475,1층",052-282-0131,35.5643863982418,129.334860143614
천안역점,충남 천안시 동남구 대흥로 239,-,36.8123208138282,127.146822493854
서산한서대점,충청남도 서산시 해미면 한서1로 36,041-688-7336,36.690559860399,126.580170499868
천안남서울대점,충남 천안시 서북구 성환읍 성진로 65,041-417-7391,36.911984858984,127.142652928259
평택안중점,경기도 평택시 안중읍 안현로서 6길 52,031-682-0745,36.984770620615,126.923536406743
포항이동점,"경상북도 포항시 남구 대이로 112-1, 1층(대잠동)",054-278-1237,36.0252280911602,129.341213196522
잠실학원사거리점,"석촌호수로 138, 101호",02-416-2202,37.5070472826242,127.092262876993
구미상모점,"경상북도 구미시 상사서로 62, 1층(상모동)",054-461-2541,36.0879931513106,128.355522966539
서강대점,"서울특별시 마포구 백범로 35, 1층 102호 (노고산동, 서강대학교)",02-715-8807,37.5514649610226,126.942979960696
부산영도점,부산광역시 영도구 태종로99번길 2,051-944-8804,35.0915300342655,129.041962656424
어린이대공원점,서울시 광진구 광나루로 398,02-462-8830,37.5471807515962,127.073715015798
